id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
100903,3,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.4,0.4,0,0.2,0.5,0,0.3,0.3,0,0,5
100904,3,0,0,0,2,0,0,0.33,0.33,0.33,0,0,0.01,0,1,0.4,0.4,0,0.2,0,0,0,0,0,0,0
100905,3,1,1,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.8,0,0,0.2,0,0,0,0.5,0,0,3
100906,3,0,0,1,2,1,0,0.33,0,0,0.67,0,0,1,1,0.8,0,0,0.2,0,0,0,0,0,0,3
100907,3,1,1,1,3,1,1,0.33,0,0,0.67,0,0,0,1,0.6,0.2,0,0.2,0.6,0,0.3,0.6,0,0,4
100908,2,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.8,0,0,0.2,0.5,0,0,0.5,0,0,4
100909,2,0,0,1,3,0,1,0.33,0,0,0.67,0,0,0,1,0.6,0.2,0,0.2,0,0,0,0,0,0,5
100910,2,0,0,0,1,1,1,0.33,0,0,0.67,0,0,1,1,0.4,0.4,0,0.2,0.3,0,0.3,0.3,0,0,4
100911,2,0,0,1,2,1,1,0.33,0,0,0,0,0.67,0,1,0.4,0.4,0,0.2,0.3,0.3,0.3,0.3,0,0,4
100912,2,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.6,0.2,0,0.2,0.3,0,0.3,0,0,0,5
100913,2,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.4,0.4,0,0.2,0,0,0,0,0,0,5
100914,2,1,0,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.8,0,0,0.2,0.3,0.3,0,0,0,0,0
100915,2,1,0,0,2,1,0,0.33,0,0,0.67,0,0,0,1,0.5,0.3,0,0.2,0,0,0,0,0,0,5
100916,1,0,0,0,1,1,1,0.33,0,0,0.67,0,0,1,1,0.8,0,0,0.2,0,0,0,0,0,0,3
100917,1,0,0,0,3,1,1,0.33,0,0,0.67,0,0,0,1,0.8,0,0,0.2,0,0.6,0,0.3,0,0,0
100918,1,1,0,0,1,0,1,0.33,0.33,0,0.33,0,0.01,1,1,0.6,0.2,0,0.2,0,0.5,0.3,0,0,0,4
100919,1,1,0,0,3,1,1,0.33,0,0,0.33,0,0.34,0,1,0.6,0.2,0,0.2,0,0,0,0,0,0,4
100920,1,0,0,0,3,0,1,0.33,0,0,0.67,0,0,1,1,0.4,0.4,0,0.2,0.9,0,0.3,0.3,0,0,5
100921,1,0,0,0,1,0,1,0.33,0,0,0.33,0,0.34,0,1,0.8,0,0,0.2,0,0,0,0,0,0,3
100922,1,1,0,0,1,1,1,0.33,0.33,0.33,0,0,0.01,0,1,0.56,0.25,0,0.19,0,0,0,0,0,0,4
100923,4,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.55,0.18,0.09,0.18,0.5,0.5,0.3,0,0,0,4
100924,3,1,1,1,3,1,1,0.33,0,0,0.67,0,0,1,1,0.64,0.18,0,0.18,0,0,0,0,0,0,3
100925,3,0,1,1,2,1,1,0.33,0.17,0,0.5,0,0,1,1,0.55,0.18,0.09,0.18,0,0.3,0,0,0,0,3
100926,3,0,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.64,0.18,0,0.18,0,0,0,0,0,0,4
100927,2,1,1,1,2,1,0,0.33,0.17,0,0.17,0.33,0,0,1,0.55,0.18,0.09,0.18,0,0,0,0,0,0,5
100928,2,0,0,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.45,0.36,0,0.18,0.3,0.3,0.3,0.3,0,0,5
100929,1,0,0,0,1,0,1,0.33,0.11,0,0.56,0,0,0,1,0.73,0,0.09,0.18,0.3,0,0,0.3,0,0,5
100930,5,1,1,1,3,1,1,0.33,0,0.33,0.33,0,0.01,0,1,0.67,0.17,0,0.17,0.5,0.3,2.94,0.5,0,0,5
100931,5,1,0,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.5,0.33,0,0.17,0.3,0.3,0,0,0,0,4
100932,5,1,1,1,2,0,1,0.33,0,0,0.33,0,0.34,1,1,0.67,0.17,0,0.17,0.5,0.3,0,0.3,0,0,4
100933,5,0,0,1,2,0,0,0.33,0.08,0,0.58,0,0.01,1,1,0.67,0,0.17,0.17,0,0,0,0,0,0,5
100934,5,0,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.5,0.17,0.17,0.17,0.3,0,0,0,0,0,4
100935,5,1,0,1,3,1,1,0.33,0,0,0.67,0,0,0,1,0.5,0.33,0,0.17,0.5,0.3,0.5,0.5,0,0,4
100936,5,1,0,1,2,1,0,0.33,0,0,0.67,0,0,0,1,0.58,0.17,0.08,0.17,0,0,0,0,0,0,5
100937,5,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.67,0.17,0,0.17,0.5,0.3,0.3,0.5,0,0,4
100938,5,1,0,1,2,1,0,0.33,0.33,0,0.33,0,0.01,0,1,0.67,0.17,0,0.17,0,0,0,0,0,0,0
100939,4,1,0,1,1,1,1,0.33,0,0,0.67,0,0,0,1,0.83,0,0,0.17,0,0.3,0,0,0,0,4
100940,4,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.33,0.33,0.17,0.17,0,0,0,0,0,0,4
100941,4,1,0,1,2,1,1,0.33,0,0,0.5,0,0.17,1,1,0.5,0.17,0.17,0.17,0.3,0,0,1.91,0,0,4
100942,4,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.83,0,0,0.17,0.5,0.5,0,0.3,0,0,5
100943,4,1,1,1,2,1,0,0.33,0.33,0,0.33,0,0.01,0,1,0.67,0.17,0,0.17,0,0.3,0,0,0,0,4
100944,4,0,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.83,0,0,0.17,0,0,0,0,0,0,5
100945,3,1,0,0,1,1,1,0.33,0,0,0,0,0.67,0,1,0.5,0.33,0,0.17,0,0,0,0,0,0,4
100946,3,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.33,0.5,0,0.17,0,0,0,0,0,0,2
100947,3,0,0,1,1,1,0,0.33,0,0.33,0.33,0,0.01,1,1,0.67,0,0.17,0.17,0,0.5,0,0,0,0,3
100948,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0.17,0,0.17,0,0,0,0.5,0,0,5
100949,3,1,0,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.83,0,0,0.17,0,0,0,0,0,0,4
100950,3,0,0,1,2,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.67,0.17,0,0.17,0,0,0,0,0,0,4
100951,3,0,0,0,2,0,1,0.33,0.33,0,0.33,0,0.01,0,1,0.5,0.17,0.17,0.17,1.45,0,0.3,0.3,0,0,0
100952,3,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0.17,0,0.17,0,0.5,0,0.3,0,0,5
100953,3,1,1,1,2,0,1,0.33,0.33,0,0.33,0,0.01,1,1,0.83,0,0,0.17,0,0.3,0,0,0,0,5
100954,3,0,0,1,2,1,1,0.33,0.17,0,0.33,0,0.17,0,1,0.67,0.17,0,0.17,0.3,0.3,0.5,0.5,0,0,4
100955,3,0,0,1,1,1,1,0.33,0,0,0.33,0,0.34,1,1,0.5,0.33,0,0.17,0,0,0,0.3,0,0,3
100956,3,0,1,1,1,0,0,0.33,0,0,0.67,0,0,0,1,0.67,0.17,0,0.17,0,0,0,0,0,0,4
100957,3,1,1,1,2,1,0,0.33,0,0,0.33,0,0.34,1,1,0.67,0.17,0,0.17,0,0,0,0,0,0,2
100958,3,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0,0.17,0.17,0.5,0.3,0,0.3,0,0,4
100959,3,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.67,0.17,0,0.17,0,0.3,0.3,0,0,0,0
100960,3,0,0,1,2,1,1,0.33,0,0,0,0,0.67,0,1,0.83,0,0,0.17,0,0,0,0,0,0,4
100961,3,0,0,0,1,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0.17,0,0.17,0,0.5,0,0.3,0,0,0
100962,2,1,1,1,2,1,0,0.33,0,0,0.67,0,0,0,1,0.67,0.17,0,0.17,0,0,0,0,0,0,4
100963,2,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.33,0.33,0.17,0.17,0,0.3,0.3,0,0,0,4
100964,2,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.5,0.25,0.08,0.17,0.3,0,0.3,0.58,0,0,0
100965,2,1,0,0,2,1,1,0.33,0,0,0.67,0,0,1,1,0.83,0,0,0.17,0,0,0.3,0.3,0,0,5
100966,2,1,1,1,2,1,1,0.33,0.67,0,0,0,0,0,1,0.5,0.17,0.17,0.17,0.5,0.3,0.5,0.5,0,0,5
100967,1,0,0,0,1,0,0,0.33,0.33,0,0.33,0,0.01,0,1,0.5,0.33,0,0.17,0,0,0.5,0,0,0,5
100968,1,0,0,0,2,1,1,0.33,0,0,0.33,0,0.34,1,1,0.5,0.33,0,0.17,0,0.3,0,0,0,0,4
100969,5,0,1,1,3,1,1,0.33,0,0,0.67,0,0,1,1,0.86,0,0,0.14,0.77,0.3,0,0.3,0,0,5
100970,5,1,1,1,2,1,1,0.33,0.17,0,0.33,0.17,0,0,1,0.57,0.21,0.07,0.14,0.5,0,0.3,0.3,0,0,5
100971,5,1,0,1,2,1,0,0.33,0,0,0.67,0,0,1,1,0.86,0,0,0.14,0,0.3,0.3,0.3,0,0,4
100972,5,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.71,0.14,0,0.14,0,0,0,0,0,0,4
100973,5,0,0,0,2,1,1,0.33,0,0,0.67,0,0,0,1,0.57,0.29,0,0.14,0.3,0,0.5,0.5,0,0,5
100974,5,1,0,0,2,1,1,0.33,0,0,0.5,0,0.17,0,1,0.57,0.29,0,0.14,0,0,0,0,0,0,4
100975,5,1,1,1,3,1,1,0.33,0,0,0.33,0,0.34,0,1,0.57,0.14,0.14,0.14,0.5,0.3,0.3,0,0,0,0
100976,4,1,1,1,0,1,1,0.33,0,0,0.33,0,0.34,0,1,0.71,0.14,0,0.14,0.5,0.5,0.5,0.5,0,0,5
100977,4,1,1,1,2,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.57,0.14,0.14,0.14,0,0,0,0,0,0,0
100978,4,0,0,0,2,0,1,0.33,0,0,0.33,0,0.34,0,1,0.57,0.29,0,0.14,0.3,0,0,0,0,0,4
100979,4,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.57,0.29,0,0.14,0.3,0.3,0.5,0.82,0,0,4
100980,3,0,0,0,1,1,0,0.33,0,0,0.17,0.33,0.17,1,1,0.64,0.07,0.14,0.14,0,0.3,0,0,0,0,5
100981,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.86,0,0,0.14,0,0,0,0,0,0,3
100982,3,0,0,0,2,1,1,0.33,0,0,0,0.33,0.34,0,1,0.86,0,0,0.14,0,0,0,0.5,0,0,3
100983,3,0,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.71,0.14,0,0.14,0,0,0,0,0,0,5
100984,3,1,1,1,2,1,0,0.33,0,0,0.33,0,0.34,1,1,0.57,0.14,0.14,0.14,0,0,0,0,0,0,5
100985,3,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.36,0.43,0.07,0.14,0,0,0.3,0,0,0,5
100986,3,1,1,1,2,1,1,0.33,0,0,0.5,0.17,0,0,1,0.86,0,0,0.14,0.3,0.3,0.3,0.5,0,0,5
100987,3,1,1,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.71,0.14,0,0.14,0,0,0,0.3,0,0,5
100988,3,1,0,0,2,0,0,0.33,0,0,0.67,0,0,1,1,0.57,0.29,0,0.14,0.5,0,0,0.5,0,0,4
100989,3,1,1,1,2,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.43,0.43,0,0.14,0.5,0,0.3,0.5,0,0,3
100990,3,1,1,1,2,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.43,0.43,0,0.14,0.5,0,0.3,0.5,0,0,3
100991,3,0,0,1,2,1,1,0.33,0,0,0.67,0,0,1,1,0.71,0.14,0,0.14,0.5,0.3,0.5,0.5,0,0,4
100992,3,0,0,1,2,0,1,0.33,0.33,0,0.33,0,0.01,0,1,0.57,0.14,0.14,0.14,0,0,0,0,0,0,5
100993,2,0,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.71,0.14,0,0.14,0,0,0,0.3,0,0,0
100994,1,0,0,0,0,0,1,0.33,0,0,0.33,0,0.34,0,1,0.86,0,0,0.14,0.3,0.3,0.3,0.3,0,0,4
100995,1,0,0,0,1,0,0,0.33,0,0,0.33,0.33,0.01,0,1,0.57,0.29,0,0.14,0,0,0,0,0,0,4
100996,1,0,0,0,0,0,0,0.33,0,0,0.33,0.33,0.01,1,1,0.43,0.43,0,0.14,0,0,0,0,0,0,2
100997,1,0,0,1,3,1,1,0.33,0,0,0.67,0,0,0,1,0.57,0.14,0.14,0.14,0.3,0.3,0.3,0.3,0,0,3
100998,5,0,1,1,3,1,1,0.33,0,0.33,0,0,0.34,0,1,0.5,0.38,0,0.13,1.53,0.3,0.3,0.5,0,0,4
100999,5,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.58,0.25,0.04,0.13,0,0.3,0.5,0.5,0,0,4
101000,5,0,0,0,2,1,1,0.33,0,0,0.67,0,0,0,1,0.63,0.25,0,0.13,0.5,0.5,0.5,0.3,0,0,5
101001,5,1,0,0,2,1,1,0.33,0,0,0.67,0,0,1,1,0.75,0.13,0,0.13,0.3,0.5,0.5,0.5,0,0,4
101002,5,0,0,1,2,1,1,0.33,0,0,0,0,0.67,0,1,0.56,0.25,0.06,0.13,0.3,0.3,0.3,0.3,0,0,4
101003,5,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.63,0.25,0,0.13,0,0,0,0,0,0,4
101004,5,0,1,1,2,0,1,0.33,0,0,0.67,0,0,0,1,0.5,0.25,0.13,0.13,0,0,0,0,0,0,5
101005,5,1,1,1,2,1,1,0.33,0.5,0,0,0,0.17,0,1,0.5,0.13,0.25,0.13,0.5,0.5,1.79,0.3,0,0,5
101006,5,0,1,1,2,1,1,0.33,0,0,0.33,0,0.34,1,1,0.63,0.25,0,0.13,0.5,0,0.3,0,0,0,5
101007,4,1,0,1,2,0,1,0.33,0,0,0,0,0.67,0,1,0.5,0.38,0,0.13,0,0,0,0,0,0,4
101008,4,0,1,1,2,1,1,0.33,0,0,0.67,0,0,1,1,0.5,0.13,0.25,0.13,0,0,0,0,0,0,0
101009,4,1,1,1,2,1,1,0.33,0.17,0,0.5,0,0,1,1,0.58,0.29,0,0.13,0.3,0.3,0.3,1.39,0,0,0
101010,4,1,1,1,2,1,0,0.33,0.33,0,0.33,0,0.01,1,1,0.25,0.5,0.13,0.13,0,0,0,0,0,0,4
101011,4,1,1,1,2,1,1,0.33,0,0,0,0.33,0.34,0,1,0.5,0.38,0,0.13,0.5,0.3,0.3,0,0,0,4
101012,3,1,1,1,1,1,1,0.33,0.11,0.11,0.33,0,0.12,1,1,0.47,0.27,0.13,0.13,0,0,0,0,0,0,4
101013,3,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.88,0,0,0.13,0,0,0.3,0,0,0,5
101014,3,0,0,0,3,0,1,0.33,0,0,0.67,0,0,1,1,0.88,0,0,0.13,0,0.59,0.59,0.5,0,0,5
101015,3,0,0,1,2,1,0,0.33,0,0,0.67,0,0,1,1,0.63,0.25,0,0.13,0,0,0,0,0,0,4
101016,3,1,0,1,2,1,1,0.33,0.33,0,0,0,0.34,0,1,0.38,0.38,0.13,0.13,0,0,0,0,0,0,3
101017,3,0,1,1,2,1,1,0.33,0.17,0.17,0.33,0,0,0,1,0.63,0.25,0,0.13,0,0,0,0,0,0,5
101018,2,1,1,1,1,1,0,0.33,0.33,0,0.33,0,0.01,1,1,0.63,0.25,0,0.13,0.3,0.3,0.59,0.3,0,0,3
101019,2,1,1,1,2,1,1,0.33,0,0.33,0,0.33,0.01,0,1,0.5,0.38,0,0.13,0,0,0,0,0,0,4
101020,2,0,1,1,1,1,1,0.33,0,0.33,0,0,0.34,0,1,0.75,0.13,0,0.13,0,0,0,0,0,0,5
101021,2,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.75,0.13,0,0.13,0,0,0,0,0,0,5
101022,2,1,1,1,1,0,1,0.33,0,0.33,0.33,0,0.01,0,1,0.63,0.25,0,0.13,0,0,0,0,0,0,3
101023,2,1,0,1,1,1,0,0.33,0,0,0.67,0,0,0,1,0.75,0.13,0,0.13,0,0.3,0,0.3,0,0,3
101024,1,0,0,1,1,1,0,0.33,0,0,0.67,0,0,0,1,0.88,0,0,0.13,0,0.3,0,0,0,0,3
101025,1,0,0,0,0,0,1,0.33,0,0,0.33,0,0.34,0,1,0.5,0.38,0,0.13,0,0.3,0,0.3,0,0,4
101026,3,0,0,1,2,0,0,0.33,0,0,0.67,0,0,0,1,0.8,0.04,0.04,0.12,0,0,0,0,0,0,5
101027,1,0,0,0,1,0,0,0.33,0.33,0,0.33,0,0.01,0,1,0.88,0,0,0.12,0,0,0,0,0,0,5
101028,5,0,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.78,0.11,0,0.11,0,0,0,0,0,0,4
101029,5,0,1,1,3,1,1,0.33,0,0,0.67,0,0,1,1,0.67,0.22,0,0.11,0.3,0,0,0.5,0,0,5
101030,4,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.61,0.28,0,0.11,0,0,0,0,0,0,4
101031,4,1,1,1,3,1,1,0.33,0.17,0,0.33,0,0.17,0,1,0.67,0.11,0.11,0.11,0,0,0,0,0,0,0
101032,4,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.33,0.44,0.11,0.11,0.5,0.5,0.3,0.3,0,0,4
101033,4,1,0,1,2,1,1,0.33,0,0.33,0,0,0.34,0,1,0.89,0,0,0.11,0,0,0,0,0,0,4
101034,4,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.89,0,0,0.11,0,0,0,0,0,0,0
101035,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0.22,0,0.11,0.3,0.3,0,0.3,0,0,4
101036,3,1,0,0,2,1,1,0.33,0,0,0.33,0,0.34,1,1,0.67,0.22,0,0.11,0,0,0,0,0,0,4
101037,3,1,1,1,2,1,1,0.33,0.17,0,0,0.17,0.33,0,1,0.67,0.11,0.11,0.11,0,0,0,0.5,0,0,5
101038,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.67,0.11,0.11,0.11,0.5,0,0,0.5,0,0,4
101039,3,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.78,0.11,0,0.11,0.3,0,0.3,0.5,0,0,5
101040,2,1,1,1,2,1,0,0.33,0,0.33,0.33,0,0.01,0,1,0.56,0.22,0.11,0.11,0,0,0,0,0,0,3
101041,2,1,1,1,1,1,0,0.33,0,0,0.67,0,0,1,1,0.78,0.11,0,0.11,0,0,0,0.3,0,0,4
101042,1,0,0,0,1,0,0,0.33,0,0.07,0.6,0,0,0,1,0.79,0.11,0,0.11,0,0.3,0,0,0,0,4
101043,1,0,0,0,1,1,0,0.33,0,0,0.67,0,0,0,1,0.67,0.22,0,0.11,0,0.3,0,0,0,0,5
101044,5,1,1,1,3,1,1,0.33,0,0.67,0,0,0,1,1,0.9,0,0,0.1,0.3,0,0,0,0,0,4
101045,5,0,0,0,2,1,1,0.33,0,0,0.67,0,0,0,1,0.5,0.4,0,0.1,0.5,0.5,0.5,0.5,0,0,3
101046,5,1,1,1,1,1,1,0.33,0,0,0,0.33,0.34,0,1,0.2,0.7,0,0.1,0,0,0,0.3,0,0,4
101047,4,1,1,1,2,1,1,0.33,0,0.33,0.33,0,0.01,1,1,0.4,0.5,0,0.1,0.5,0,0.5,0.5,0,0,5
101048,4,0,0,1,2,1,0,0.33,0,0,0,0,0.67,1,1,0.7,0.1,0.1,0.1,0.3,0.3,0,0,0,0,4
101049,4,0,0,0,3,1,1,0.33,0,0,0.33,0,0.34,0,1,0.7,0.2,0,0.1,0,0,0,0,0,0,0
101050,4,0,1,1,1,1,1,0.33,0.33,0,0,0.33,0.01,0,1,0.6,0.1,0.2,0.1,0.3,0.5,0.3,0.5,0,0,4
101051,4,1,0,0,1,1,0,0.33,0,0,0.33,0,0.34,1,1,0.8,0.1,0,0.1,0,0,0,0,0,0,3
101052,4,0,0,0,2,1,1,0.33,0,0,0.67,0,0,1,1,0.3,0.6,0,0.1,0.6,0,0,0.6,0,0,0
101053,3,0,1,1,2,1,1,0.33,0,0,0.33,0.33,0.01,0,1,0.4,0.5,0,0.1,0,0,0,0.3,0,0,4
101054,3,1,1,1,1,1,1,0.33,0,0,0.67,0,0,1,1,0.7,0.1,0.1,0.1,0,0.3,0.3,0.3,0,0,5
101055,3,1,1,1,2,1,1,0.33,0,0,0.33,0,0.34,1,1,0.8,0.1,0,0.1,0,0,0.3,0.5,0,0,4
101056,3,1,1,1,1,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.6,0.3,0,0.1,0,0,0,0,0,0,4
101057,3,1,1,1,3,1,1,0.33,0.33,0,0,0,0.34,0,1,0.9,0,0,0.1,0.5,0,0,0,0,0,4
101058,3,0,1,1,2,1,0,0.33,0,0,0.33,0,0.34,0,1,0.5,0.4,0,0.1,0,0,0,0.5,0,0,3
101059,3,0,0,1,2,0,1,0.33,0,0,0.67,0,0,0,1,0.9,0,0,0.1,0.65,0,0,0,0,0,4
101060,2,1,1,1,0,1,1,0.33,0,0,0.33,0,0.34,1,1,0.8,0.1,0,0.1,0,0,0.3,0,0,0,5
101061,1,1,1,1,3,1,1,0.33,0.67,0,0,0,0,0,1,0.8,0.1,0,0.1,0,0,0,0.3,0,0,4
101062,5,1,1,1,2,1,1,0.33,0,0.17,0.5,0,0,0,1,0.64,0.27,0,0.09,0.5,0.5,0.5,0.79,0,0,5
101063,5,1,1,1,2,1,1,0.33,0,0.17,0.5,0,0,0,1,0.64,0.27,0,0.09,0.5,0.5,0.5,0.79,0,0,5
101064,4,0,1,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.64,0.27,0,0.09,0.5,0.5,0,0.5,0,0,4
101065,4,1,0,1,1,1,1,0.33,0,0,0.67,0,0,1,1,0.36,0.36,0.18,0.09,0,0.3,0,0,0,0,4
101066,4,0,0,0,2,0,1,0.33,0,0,0.67,0,0,0,1,0.91,0,0,0.09,0,0.6,0,0,0,0,5
101067,4,1,1,1,3,1,0,0.33,0,0,0,0,0.67,0,1,0.91,0,0,0.09,0,0,0,0,0,0,4
101068,4,0,0,0,2,0,1,0.33,0,0,0.67,0,0,1,1,0.55,0.27,0.09,0.09,0.5,0,0.5,0.5,0,0,4
101069,2,0,0,0,2,1,1,0.33,0,0,0.33,0,0.34,1,1,0.64,0.27,0,0.09,0,0.3,0.3,0.3,0,0,4
101070,2,1,1,1,1,0,0,0.33,0,0,0.67,0,0,0,1,0.82,0.09,0,0.09,0,0,0,0,0,0,4
101071,1,1,0,0,2,1,1,0.33,0,0,0.67,0,0,0,1,0.55,0.36,0,0.09,0.3,0.3,0.5,0.5,0,0,5
101072,5,1,1,1,2,1,0,0.33,0,0,0.67,0,0,0,1,0.5,0.33,0.08,0.08,0,0,0,0,0,0,0
101073,5,1,1,1,2,1,1,0.33,0,0,0.33,0.33,0.01,1,1,0.5,0.42,0,0.08,0.5,0.5,0.3,0.3,0,0,4
101074,4,0,0,1,2,1,1,0.33,0,0,0.67,0,0,1,1,0.62,0.23,0.08,0.08,0.5,0.3,0.3,0.3,0,0,5
101075,4,1,0,1,2,1,1,0.33,0,0,0.5,0.17,0,1,1,0.38,0.54,0,0.08,0,0.3,0.3,0,0,0,5
101076,4,1,0,1,1,1,1,0.33,0,0,0.67,0,0,1,1,0.67,0.17,0.08,0.08,0.5,0.3,0.5,0,0,0,5
101077,4,0,0,1,2,1,1,0.33,0.33,0,0.33,0,0.01,0,1,0.58,0.25,0.08,0.08,0,0,0.5,0,0,0,5
101078,3,1,1,1,2,1,1,0.33,0,0.33,0.33,0,0.01,0,1,0.92,0,0,0.08,0.3,0.3,0.9,0,0,0,0
101079,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,1,1,0.46,0.46,0,0.08,0.3,0,0.3,0.3,0,0,4
101080,2,1,0,0,1,1,1,0.33,0,0,0.67,0,0,0,1,0.92,0,0,0.08,0.3,0.3,0.5,0.5,0,0,5
101081,5,1,1,1,3,1,1,0.33,0.67,0,0,0,0,1,1,0.87,0.07,0,0.07,0.75,0.3,17.57,0.5,0,0,4
101082,5,0,0,0,0,0,0,0.33,0.33,0,0.33,0,0.01,1,1,0.79,0.14,0,0.07,0,0,0,0.3,0,0,3
101083,5,0,0,0,0,0,0,0.33,0,0,0,0,0.67,0,1,0.67,0.2,0.07,0.07,0,0,0.3,0.3,0,0,5
101084,4,0,0,0,2,1,1,0.33,0,0,0.17,0.17,0.33,0,1,0.6,0.27,0.07,0.07,0,0,0,0,0,0,4
101085,3,1,0,0,2,1,0,0.33,0,0,0.33,0,0.34,0,1,0.47,0.2,0.27,0.07,0,0,0.3,0,0,0,5
101086,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.53,0.33,0.07,0.07,0.5,0,0.5,0.5,0,0,4
101087,2,0,0,1,1,1,0,0.33,0,0,0.33,0,0.34,0,1,0.64,0.29,0,0.07,0,0,0,0,0,0,4
101088,5,1,1,1,3,1,1,0.33,0,0,0.33,0,0.34,1,1,0.75,0.19,0,0.06,0.5,0.3,0.5,0.3,0,0,4
101089,5,1,0,1,2,1,1,0.33,0,0,0.5,0,0.17,1,1,0.71,0.18,0.06,0.06,0.3,0.3,0.3,0.5,0,0,5
101090,5,1,1,1,2,1,1,0.33,0.11,0,0.56,0,0,0,1,0.94,0,0,0.06,0.6,0.6,0.3,0.6,0,0,5
101091,4,0,0,1,1,1,1,0.33,0.33,0,0.33,0,0.01,1,1,0.94,0,0,0.06,0,0.3,0,0,0,0,5
101092,4,0,0,0,2,1,0,0.33,0,0,0.67,0,0,1,1,0.56,0.39,0,0.06,0.3,0,0,0,0,0,5
101093,5,1,0,1,2,1,1,0.33,0,0,0.33,0,0.34,0,1,0.45,0.4,0.1,0.05,0.3,0.3,1.13,0.5,0,0,4
101094,5,1,1,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.64,0.14,0.18,0.05,0,0,0.3,0,0,0,0
101095,4,0,0,1,2,1,0,0.33,0,0,0.67,0,0,0,1,0.85,0.1,0,0.05,0,0.3,0,0.3,0,0,4
101096,4,0,1,1,2,1,1,0.33,0,0,0,0,0.67,0,1,0.63,0.32,0,0.05,0,0.3,0.6,0.3,0,0,4
101097,4,0,0,0,3,0,0,0.33,0.33,0,0,0,0.34,0,1,0.48,0.3,0.17,0.04,0,0,0,0,0,0,5
101098,3,1,1,1,2,1,1,0.33,0.67,0,0,0,0,0,1,0.58,0.29,0.08,0.04,0.79,0,0.5,0,0,0,0
101099,3,1,1,1,2,1,1,0.33,0,0,0.67,0,0,1,1,0.58,0.21,0.17,0.04,0.9,0.3,0.6,1.8,0,0,5
101100,3,1,0,1,2,1,1,0.33,0,0,0.67,0,0,0,1,0.73,0.15,0.08,0.04,0,0,0,0,0,0,5
